time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1727317866463618800,48.110618896484375,0.03691661357879639,0.39104506373405457,-0.0444837361574173,-0.8063272833824158,0.4710337817668915,0.35771939158439636,-0.1622546911239624,0.4490406811237335,-0.019462615251541138,0.5119626147598411,-0.07043387335893857,-0.8209133731894184,0.24297007401430928
1727317866473593600,48.120593505859375,0.5147926211357117,0.40074774622917175,0.0005945255979895592,-0.8079372644424438,0.471821665763855,0.3530178368091583,-0.0218660831451416,0.2481338083744049,-0.05226719379425049,0.5137838652029563,-0.07003099751557947,-0.8195148466374498,0.2439614512047581
1727317866483567600,48.13056762695312,0.6686378717422485,0.2865625321865082,0.05599767714738846,-0.8090737462043762,0.47412362694740295,0.3472846448421478,0.09667140245437622,0.02082580327987671,-0.03733286261558533,0.5154249083116886,-0.06901782324470516,-0.8178501440753115,0.24636336060990652
1727317866493542700,48.140542724609375,0.5664348006248474,0.05371169373393059,0.03332938253879547,-0.8095064759254456,0.4765867590904236,0.34287676215171814,0.21734338998794556,-0.18657812476158142,-0.0011409223079681396,0.5162988774936504,-0.0677200065963462,-0.8166103038436927,0.24899222361660453
1727317866503516700,48.1505166015625,0.18978914618492126,-0.19754652678966522,-0.027911018580198288,-0.8092754483222961,0.4776454567909241,0.34194764494895935,0.27431756258010864,-0.2581324279308319,0.03007689118385315,0.5160153787946257,-0.0664723252098977,-0.8164283546382102,0.2505081835686343
1727317866513491700,48.16049169921875,-0.16887366771697998,-0.16784349083900452,0.05156916007399559,-0.8086649179458618,0.47768718004226685,0.3433310389518738,0.19889318943023682,-0.20699617266654968,0.13375023007392883,0.515298080345777,-0.0662381018990336,-0.8168708760143473,0.2506041370937756
1727317866523465700,48.1704658203125,-0.4488602876663208,-0.08047319948673248,0.13523463904857635,-0.8078532218933105,0.4772355258464813,0.3458598256111145,0.10788702964782715,-0.1332261562347412,0.08866462111473083,0.514588676699651,-0.06725040528283308,-0.8175618007694149,0.24953643924865865
1727317866533440500,48.1804404296875,-0.4273400604724884,0.1752650886774063,0.2573102116584778,-0.8071808218955994,0.47696390748023987,0.34779977798461914,0.01950693130493164,-0.07404026389122009,0.09632283449172974,0.5143641797669236,-0.06916670224290036,-0.8179950206217022,0.24805172862234032
1727317866543414500,48.19041455078125,-0.42471936345100403,0.18510228395462036,0.18021555244922638,-0.8068438768386841,0.4772929251194,0.3481290638446808,-0.03179413080215454,-0.002378404140472412,0.005844205617904663,0.51477886336247,-0.07137290791243775,-0.8179061286663596,0.2468561982466538
1727317866553389600,48.2003896484375,-0.36508721113204956,0.08688570559024811,-0.00998767837882042,-0.8070461750030518,0.47638675570487976,0.34890103340148926,0.04969155788421631,0.11898070573806763,-0.03103005886077881,0.5151520170659986,-0.07287712517022894,-0.8180094407413014,0.2452912775308677
1727317866563363600,48.210363525390626,-0.11535175144672394,-0.029357288032770157,-0.004946020431816578,-0.8073042631149292,0.47527700662612915,0.34981614351272583,0.08626562356948853,0.14175793528556824,-0.036538004875183105,0.5152281117414538,-0.0734182413778095,-0.8182406967200895,0.2441963077175389
1727317866573338400,48.22033837890625,0.10366182774305344,-0.09838295727968216,0.051913268864154816,-0.8070549368858337,0.4753861427307129,0.3502427339553833,0.033465027809143066,0.1595931053161621,0.02231571078300476,0.5149868831753954,-0.07338078322188027,-0.8183743815337042,0.24426831644694508
1727317866583312400,48.2303125,0.201724573969841,-0.1159486472606659,0.026969701051712036,-0.8065149188041687,0.47620251774787903,0.3503780663013458,-0.05354660749435425,0.16422414779663086,-0.08000755310058594,0.5145640668774893,-0.0730031991651396,-0.818449487518048,0.24501992430192926
1727317866593286400,48.24028637695312,0.3679226040840149,0.019559377804398537,-0.007996005937457085,-0.8064082860946655,0.477121502161026,0.3493719696998596,-0.0864902138710022,0.03850358724594116,-0.04933843016624451,0.5145097493994287,-0.07220690251994184,-0.8182127722914563,0.24615796454209007
1727317866603261200,48.25026123046875,0.5046412348747253,0.13940051198005676,-0.004848015960305929,-0.8068062663078308,0.47854456305503845,0.3464944362640381,-0.05948078632354736,-0.05892789363861084,0.006990641355514526,0.515069644145485,-0.07111501825247846,-0.8174288193917828,0.2479030539567855
1727317866613235200,48.26023510742188,0.34977656602859497,0.11724966764450073,-0.005981456954032183,-0.8074431419372559,0.4798767566680908,0.34315288066864014,-0.01784372329711914,-0.040805041790008545,0.04092612862586975,0.5158723846807902,-0.07006014004236782,-0.816497410550554,0.2495982116967008
1727317866623210200,48.27021020507812,0.09893923997879028,0.05388687923550606,0.03769204020500183,-0.8077206015586853,0.4806821942329407,0.3413679599761963,0.0351986289024353,-0.04762241244316101,-0.0385572612285614,0.5163144908104291,-0.069649132714647,-0.8159858904902664,0.2504703075420571
1727317866633184300,48.28018432617188,0.0726194828748703,0.03888103365898132,0.02918963134288788,-0.8077797889709473,0.4811200499534607,0.340610146522522,0.08054596185684204,-0.11306270956993103,-0.037875741720199585,0.5165090407167927,-0.06959650960199038,-0.8157581709052071,0.25082531492298127
1727317866643159000,48.29015893554688,-0.004432789981365204,0.019049812108278275,0.016009781509637833,-0.8078741431236267,0.481350839138031,0.3400598466396332,0.08633178472518921,-0.10645756125450134,0.03327694535255432,0.5166795911169006,-0.06956638221710111,-0.8155920775421334,0.25102241088013677
1727317866653133000,48.300133056640625,-0.16592209041118622,-0.05204646661877632,-0.0006674663163721561,-0.80789715051651,0.4809791147708893,0.3405308127403259,0.06961601972579956,-0.032324910163879395,0.0403437614440918,0.5166378938732686,-0.06975542981746737,-0.815720288443997,0.2506389229719561
1727317866663108000,48.31010815429688,-0.17086617648601532,-0.10800429433584213,0.024325553327798843,-0.8076696991920471,0.48032504320144653,0.3419901132583618,0.038321733474731445,0.024771392345428467,0.016728609800338745,0.5162802558749284,-0.07010581779164997,-0.8161373858750146,0.24991903824924705
1727317866673082000,48.32008203125,-0.05840461328625679,-0.07973350584506989,0.03934338688850403,-0.8072606325149536,0.48009395599365234,0.34327778220176697,0.0007423162460327148,0.06588074564933777,0.013228386640548706,0.5158487504014666,-0.07039047573836725,-0.8165072423674813,0.24952152935665262
1727317866683057200,48.33005712890625,0.03317473828792572,-0.03306969255208969,0.02082299254834652,-0.8070188760757446,0.48018762469291687,0.3437150716781616,-0.02225029468536377,0.08550146222114563,0.01747569441795349,0.5156308903199889,-0.07042838177406288,-0.8166378501309163,0.24953381210720213
1727317866693031200,48.34003125,0.12307853251695633,-0.005817033816128969,0.010877950116991997,-0.806929886341095,0.48040956258773804,0.343613862991333,-0.024704456329345703,0.06609922647476196,0.014021486043930054,0.5155424945630314,-0.07021205414415897,-0.8166254937615259,0.24981766919708587
1727317866703005200,48.35000512695313,0.13215188682079315,0.00022253429051488638,0.008652851916849613,-0.8069630861282349,0.48087501525878906,0.34288477897644043,-0.012235522270202637,0.0430050790309906,0.003154069185256958,0.5156275600382074,-0.06986881766585766,-0.8164317142154804,0.25037148962812755
1727317866712980200,48.35998022460937,0.12401353567838669,0.005668965168297291,0.012799926102161407,-0.8070608377456665,0.4811359643936157,0.34228718280792236,0.008751749992370605,0.009784996509552002,-0.0021688342094421387,0.5157117380659991,-0.06951590511450771,-0.8162788347870235,0.2507939799876849
1727317866722954200,48.36995434570313,0.12862159311771393,-0.017770539969205856,0.01973341405391693,-0.806962788105011,0.4814242720603943,0.34211358428001404,0.01817500591278076,-0.015893787145614624,-0.006679743528366089,0.5156009363488778,-0.06918800938592883,-0.8162535178541469,0.2511949083066849
